ADM4_PCODE,car_00,car_01,dw_01,dw_03,dw_04,dw_05,dw_07,dw_08,dw_09,dw_10,dw_11,lan_00,lan_01,lan_06,lan_09,lan_10,lan_11,lan_12,lan_14,lat,lgt_00,lln_00,lln_01,lon,pg_00,pg_01,pg_02,pg_03,pg_04,psa_00,psa_01,psa_03,psa_04,pw_00,pw_02,pw_03,pw_04,pw_05,pw_06,stv_00,stv_01,target,ward,Family,scaled_total_households,scaled_total_individuals,Worst_case,Best_case,ADM4_PCODE_encoded,cluster_label,cluster,W_encoded1,W_encoded2,W_encoded3,Cluster_label_encoded
ZA5282006,0.11827963797365892,0.881720362026341,0.06922262713198425,0.0024802165935487144,0.004396780913507134,0.0,0.11992173226901921,0.013058731428682007,0.015920251519202715,0.00838488058259657,0.0110904845,0.004892690240022126,0.012592598675966772,0.003666863990586698,0.0010544219773994847,0.0006637169051224671,0.0015597667815306056,0.006262943226543223,0.0,-28.648410688800002,0.9364128812570148,0.059626904918731634,0.9403730950812683,32.0024339295,0.9953439608505633,0.0012352462782020085,0.002611758313447785,0.0005002438116411,0.001269948663697706,0.5040369451862542,0.623190639614632,0.1677338367827505,0.0976329551937768,0.36160199237283647,0.0052917148,0.0022054685752935215,0.0016530411595706842,0.0012627557945953161,0.009455704589760909,0.1694880690178113,0.8305119309821887,21.3992526537,52802006: Ward 6,3.534427578959363,0.08940603200098457,0.1333643037554493,1.6743990706587843,1.4528285141421018,1926,0,2,61.417142857142856,76.43428571428572,76.61142857142858,28.407762059008224
ZA5282007,0.08215516828457356,0.9178448317154264,0.009525447083545333,0.003942795013762476,0.002056147432545868,0.0017347475313063692,0.31971996310427725,0.2480178765652948,0.0019790963666314054,0.0,0.0037564702,0.0026969732640308953,0.00856451583380318,0.004218437340993405,0.000421166671067048,0.0014725121030294498,0.0002083661786191217,0.004415016787593194,0.0,-28.664753511799997,0.9026536780595478,0.029149492879181713,0.9708505071208182,32.02876128,0.9964954361711272,0.0008424900829899756,0.0012990370467339623,0.0,0.0038548546845556583,0.400434426063026,0.7364515803206202,0.06203293830146451,0.09463141630596586,0.335504266130789,0.0045606397,0.0059194539786527976,0.0015779134001924543,0.0,0.0021094447126478134,0.1010709279962063,0.8989290720037935,22.997859837600004,52802007: Ward 7,2.640893238182095,0.05623154631890901,0.06059626390318152,1.755367340032253,1.381518666351393,1927,0,2,61.22085889570552,76.02453987730061,76.65030674846626,28.407762059008224
ZA5282008,0.17727048716249685,0.8227295128375031,0.022602580738625137,0.0,0.0,0.018026071141742404,0.035379550341995115,0.04374502706933381,0.007300575286049546,0.0,0.0,0.002549828415428659,0.014338634454040055,0.0013678131937780874,0.0007025674773379723,0.0,0.0002275657361452781,0.007683159398071102,0.0,-28.667475164000003,0.9710595954090057,0.04792947158485664,0.9520705284151432,32.0171282267,0.9979399024600645,0.00046049173135146885,0.000732791618979737,0.0007207290454665871,0.000594637477751585,0.4959090506137006,0.6948055529213536,0.048614206748245944,0.08110734633687627,0.49795148017659924,0.0009912967999999999,0.0015214376727302247,0.006462448908184524,0.0,0.008928952814693827,0.20246880335139747,0.7975311966486025,20.0933853591,52802008: Ward 8,2.8292390171605497,0.04572634225842723,0.052288233833460485,1.7200038691102542,1.4707107344248,1928,0,2,59.830065359477125,76.07843137254902,78.28104575163398,28.407762059008224
ZA5282009,0.5387097282987465,0.46129027170125336,0.006525541963312225,0.014853677629349043,0.014150691399420639,0.0013044842517658418,0.015348149123786696,0.0018004182895570884,0.0237547626835188,0.02358388669433669,0.0136270521,0.106479734197936,0.19548897202048068,0.002444313629769907,0.0016489669120551555,0.0014046776683888061,0.000598699535012354,0.027434512281502645,0.00132971317018962,-28.769928054,0.9811064183948456,0.3057898224619462,0.6942101775380537,31.8937768613,0.7363131149289077,0.022125413689268653,0.049715611257366295,0.20272377343625334,0.004517196724807299,0.5455340829726439,0.6656324165257771,0.09791921487534505,0.0609301771220613,0.9645735045285038,0.0023161006,0.0007429862989214907,0.0,0.0021114532783477434,0.0036831996040108473,0.611839005958518,0.38816099404148197,14.5987310507,52802009: Ward 9,3.1404347424404726,0.10876363885071515,0.1444654320833336,1.7387616941855484,1.4724048053128724,1929,0,2,59.78321678321678,75.93706293706293,77.75524475524476,28.407762059008224
ZA5282010,0.14347235621813823,0.8565276437818617,0.12027277044467483,0.011205827007231104,0.0033449891445473472,0.0009644987687320827,0.013814347845353908,0.0042622407011418196,0.0017583221990007526,0.0059212444985697705,0.007535093100000001,0.004886007853573296,0.03848820913540306,0.0015841062009804706,0.0028006861524387987,0.0014492026167957173,0.0007502502622345673,0.004945554948742785,0.0,-28.859177459699996,0.9098628565774397,0.05099617635311247,0.9490038236468874,31.8267626052,0.9953578457803794,0.0013963539619561332,0.002070544709862614,0.0003324691486825831,0.0026138999697660086,0.7667565802723783,0.4111589212384447,0.29845486671955945,0.08558955273969787,0.21069664826017523,0.25375146190000003,0.06781450779447706,0.02762085330306764,0.02248677308654643,0.082231706356445,0.1791914705569098,0.8208085294430902,34.2373378539,52802010: Ward 10,4.500906878870869,0.06329511674449163,0.1198595874713381,1.4468780355772162,1.7310374659336067,1930,0,2,59.39393939393939,75.46969696969697,76.1969696969697,28.407762059008224
ZA5282011,0.14134640605442156,0.8586535939455783,0.33692794423559336,0.01377860591028644,0.0,0.0,0.006098827232128165,0.00406407770752454,0.0,0.0,0.017617563,0.003748370902154441,0.02851109869342839,0.0006515172010688992,0.0,0.0,0.0005321723224753721,0.0003390414450666184,0.0,-28.8869898596,0.404510517755636,0.023068708433412525,0.9769312915665875,31.7665998863,0.9955738489809499,0.0027647809709413036,0.0010884758639982338,0.0004054507751525642,0.000701691514623877,0.726607346264769,0.5131156911986263,0.07619465973220976,0.09803794171625677,0.07168696555829025,0.3815889518,0.3097932714973675,0.3484975242976192,0.2777609389105458,0.1494491757176802,0.09446402478223877,0.9055359752177612,33.6225605143,52802011: Ward 11,6.033285371624681,0.03811257800561659,0.09601072122255869,1.4662333099264435,1.7734897275369517,1931,0,2,59.59842519685039,77.81102362204724,78.19685039370079,28.407762059008224
ZA5282012,0.13775197342123463,0.8622480265787652,0.1135563411660946,0.011597977605007399,0.013893097712888724,0.0,0.016233887883880513,0.002795925739165596,0.03286486201297563,0.0,0.0022607995,0.0024041903384090517,0.008765792138014174,0.0008623780208537318,0.0005797749485658533,0.0,0.00027122787165697405,0.01006291931868951,0.0,-28.8141607691,0.9502579463967057,0.01658403689016645,0.9834159631098336,31.934255474,0.993096111891501,0.0015624780556828324,0.0014556517161741648,0.0032778851471680264,0.002290393104157834,0.5569152782273153,0.6066013585906391,0.1020089120681434,0.1048812400390684,0.06955364783091693,0.0402721419,0.040735999485577074,0.005662954757696078,0.0024081299667569403,0.13586424228999114,0.24103558126393756,0.7589644187360624,22.082610455500003,52802012: Ward 12,4.607419464485653,0.046870033070477116,0.0899162786090014,1.709884966433342,1.4536316703846124,1932,0,2,59.42622950819672,77.6311475409836,76.90983606557377,28.407762059008224
ZA5282013,0.14019530820484505,0.8598046917951548,0.23181152766485386,0.0077643480327487715,0.003754306700198285,0.0010516127527682335,0.03961569822831603,0.004775248055579543,0.0014155529310621536,0.009739030122720174,0.052202235599999994,0.004561055175953392,0.013647131478243991,0.0012766537285886048,0.00041618212688198384,0.00033246663626571607,0.0003946688542019141,0.0035151559374271136,0.0,-28.877887142800002,0.8426600058423618,0.0334948720769634,0.9665051279230366,31.956434303,0.9967369119628361,0.002398368285242191,0.0002563655148978865,0.00042288236047838496,0.00063382791656789,0.663566748850531,0.5240897886236904,0.11357784965567008,0.11154601164983269,0.09959643663067037,0.1190055931,0.06490653618017185,0.09192709883363345,0.03916394443497216,0.15395079970362693,0.17161213468557732,0.8283878653144228,26.0425770256,52802013: Ward 13,5.553604920476935,0.0677093412543992,0.15946324098033995,1.5555066151044226,1.6321499223697988,1933,0,2,59.3716814159292,76.97345132743362,76.1858407079646,28.407762059008224
ZA5282014,0.12454733185251125,0.8754526681474887,0.21505054051405548,0.0,0.0007998823045928447,0.0,0.03374449931146145,0.004764574376936335,0.018645591407069808,0.008025885888986568,0.0060417911999999995,0.0012786080702481726,0.013390639122099358,0.000668281452634306,0.0006802346607548112,0.0005849624315941614,0.003434844878083179,0.028545073164771072,0.0,-28.853497010199998,0.9607342606037464,0.022444927786763994,0.9775550722132358,31.9206519822,0.9944677726971626,0.002956130693648294,0.0005170377083670413,0.0,0.005660893449258737,0.6099530170172606,0.585875197891208,0.08383234620004805,0.09854401340766453,0.16346202608445248,0.022517367400000002,0.007491821442437905,0.008598388717360413,0.0,0.02934434468363668,0.23346059180611706,0.766539408193883,24.157368604699997,52802014: Ward 14,3.775666239623101,0.08216744418480985,0.13086389450377378,1.6947884578448136,1.501039757063655,1934,0,2,59.77358490566038,78.33018867924528,77.83018867924528,28.407762059008224
ZA5282015,0.1095707085070864,0.8904292914929134,0.1257684079181197,0.0026653150998680324,0.002350735619236157,0.0,0.012872123503794365,0.014841932249324027,0.0,0.0,0.0033433658000000003,0.0013594638536015625,0.027526977953352662,0.0002026672373075544,0.0007048141401177667,0.0,0.004267119685266963,0.02856059498728491,0.001798352706795678,-28.8778608796,0.9601471972683103,0.022785743150829325,0.9772142568491706,31.9400675581,0.9973579560876288,0.0008604670031239166,0.0001062194843348581,0.00021142501970142585,0.003994021398366172,0.6823594045503377,0.5262540816381517,0.08545317391321465,0.10860163610440551,0.10785167577038499,0.056515595099999996,0.023438581111213615,0.0,0.0025745730558584343,0.024058723138193534,0.1294412143398726,0.8705587856601276,31.1407688879,52802015: Ward 15,4.000682812202661,0.07714920029795941,0.13017683174036052,1.5461245874709377,1.6624888987175517,1935,0,2,59.03125,76.3125,77.54166666666667,28.407762059008224
ZA5282016,0.3016561273624674,0.6983438726375325,0.019355743805708023,0.0020615585838814213,0.0,0.0,0.013625161404965757,0.0,0.0020262348307425117,0.0,0.0021994279,0.0009575217348098965,0.01609144113850525,0.0012513836260660159,0.002041839186469656,0.0006127554348704245,0.001551106172392153,0.029788093622173696,0.0,-28.8664858498,0.9879308571133666,0.17117762491050706,0.828822375089493,31.9267631101,0.9906767018009518,0.004419154040425168,0.0012856390233406507,0.0008045315341225709,0.007927085147782904,0.6113086491128455,0.601684926531628,0.04854494252776024,0.09602804596186099,0.5277162604015181,0.012650070900000001,0.0013982047959034318,0.0,0.0,0.022440011574828077,0.46074076361304356,0.5392592363869564,24.378893388,52802016: Ward 16,4.154099828307549,0.04729499715153424,0.08144875423057452,1.760769562782204,1.4522240128622692,1936,0,2,58.93258426966292,76.30337078651685,76.86516853932584,28.407762059008224
ZA5282017,0.335647051137917,0.6643529488620828,0.010337100023562163,0.00404396013135993,0.002857587561385299,0.0,0.01374656207617646,0.007606303434547135,0.21338146042014483,0.00467810601128211,0.0046129612,0.0027768230692846257,0.023542219716198298,0.0013979175466517788,0.00011090666863685697,0.0010507601308713374,0.0008935047137970174,0.01629776953376296,0.0,-28.865314456,0.98614969346471,0.15136006071031496,0.8486399392896851,31.913029474600002,0.9929767133863975,0.002945341283034768,0.0016931650819525476,0.0005509123071864696,0.0052856641430268515,0.6442384738942201,0.5855012551060386,0.10359752035735631,0.07219388810710911,0.6168357018598427,0.0072101339,0.005374244384759902,0.0009964932157175874,0.0,0.009647727590481837,0.5141426653707312,0.48585733462926894,21.2331882781,52802017: Ward 17,3.126783156275662,0.0842944176020045,0.11058562889505252,1.7639968693388526,1.465742859661406,1937,0,2,59.04545454545455,75.13636363636364,74.48863636363636,28.407762059008224
ZA5282018,0.1650496251704279,0.8349503748295719,0.1618959695973736,0.019761902458617385,0.0009572837646668845,0.0,0.020916115440820403,0.009826793260287526,0.06656184159021979,0.01089588566845388,0.0104069769,0.0068430622185761975,0.039384096288691106,0.001775261391719963,0.001645561299439488,8.363479800663436e-05,0.00024109699885532516,0.005168620072364196,0.0,-28.9267599499,0.9201878785546991,0.05107481386728155,0.9489251861327186,31.8364199486,0.9958965037232513,0.0013136494372780686,0.0008426106453588885,0.0005040069842348448,0.004084339457641441,0.6004366351201725,0.5422881402119027,0.17276459240524034,0.10702987768172234,0.07127522417382258,0.0169813647,0.016504564647836957,0.004752815992762144,0.006732870127776675,0.04711153674070057,0.15009657577103105,0.8499034242289691,27.3637051662,52802018: Ward 18,5.170403838095951,0.07253076951304384,0.15901703411804977,1.5273350908125056,1.6153896845195694,1938,0,2,59.25,72.5375,73.2875,28.407762059008224
ZA5282019,0.3804908833242464,0.6195091166757535,0.05657425343128051,0.0015853909610737413,0.002912549324919452,0.0,0.009879100035833144,0.013853253516579915,0.0038318517641137088,0.0,0.001357914,0.002360797257097724,0.024253365196168383,0.0007016904091179497,0.0006364079719297573,9.350411115340264e-05,9.720937543771603e-05,0.01108941460722269,0.0,-28.8931342529,0.9582949096462245,0.17788598004720999,0.8221140199527901,31.8463650652,0.9948503997068904,0.001240348326499227,0.002943267301842246,0.0008713609927118614,0.0007875881135885963,0.6222425254307399,0.5969370449359118,0.09306748849649868,0.07865717623950633,0.6417671377156553,0.0312116501,0.013525786342761689,0.01324431156166003,0.01936852539744685,0.030202910582765235,0.4953270335436377,0.5046729664563623,22.1218939855,52802019: Ward 19,4.029216440392032,0.07514639070460714,0.127628003248284,1.711773195155303,1.5074063752113487,1939,0,2,59.828947368421055,74.94736842105263,74.97368421052632,28.407762059008224
ZA5282020,0.27231983967980583,0.727680160320194,0.010713695069703447,0.0016368885994943066,0.0036697194960926315,0.04726452481700682,0.009147461146648267,0.006411808917918373,0.04743865362245389,0.010521077550583083,0.0048153331,0.005282199118981311,0.017981535783610142,0.000864060438629926,0.001962522257691727,0.00027861793406351023,0.000134258248231615,0.004154552682712769,0.0,-28.8786468699,0.986878835869937,0.12758328880623113,0.8724167111937688,31.8952191656,0.9919950568568384,0.0030898582470275772,0.0004308070706393586,0.004030096408674556,0.0018672701722932438,0.6351082501793115,0.578599994966073,0.1224463200476365,0.07700561928512695,0.7177657550945608,0.0035897389,0.003145751346816766,0.0,0.001894896854686624,0.006739671919661665,0.41343065028420956,0.5865693497157903,21.4752299681,52802020: Ward 20,3.437011035982749,0.06267453474889945,0.08967027476414224,1.7197108055704766,1.4939974395749078,1940,0,2,59.33802816901409,76.56338028169014,75.16901408450704,28.407762059008224
ZA5282021,0.28902854955381496,0.7109714504461849,0.02440152265919401,0.002110464253596456,0.0,0.0,0.0,0.0017408430430714715,0.005586755109250649,0.007536936614434243,0.0037855803000000003,0.001363600914283058,0.057811434036882825,0.0008661714102435865,0.00016475676523605956,0.0,0.00033704073645993046,0.004583443257937616,0.0,-28.8746978211,0.9681467242659492,0.13289901047816532,0.8671009895218347,31.908366470900003,0.9958124592287595,0.003061613179756748,0.0006892851612331995,0.0005178318990168711,0.0,0.6228091400417861,0.6271444873934126,0.043452722666166066,0.06948790241302916,0.9657730244334066,0.0018652309,0.0,0.0030399472790242866,0.002836937209064255,0.00838429435880848,0.5437978691471644,0.45620213085283556,17.977439691199997,52802021: Ward 21,3.601363042515995,0.048605087762736324,0.0721366509564946,1.8819138069867618,1.3680398204484367,1941,0,2,60.47692307692308,71.72307692307692,70.72307692307692,28.407762059008224
ZA5282022,0.24436987859703468,0.7556301214029653,0.07369513864028733,0.014587790232479022,0.003026126393626976,0.0007392798929427629,0.015207196679475338,0.001092721927429212,0.0,0.0,0.0027247253999999996,0.0008009819024325421,0.01794847461080935,0.0014601525323983307,0.0002710175451842123,0.0001350150527216882,0.001596433673915627,0.007037113123270875,0.0,-28.8959885211,0.9706578009278145,0.11250398469876062,0.8874960153012394,31.9036303548,0.9944673321320484,0.002312999807875648,0.002029985789590194,0.0008188344606006412,0.001420862260195063,0.6532172537965055,0.49454102464554806,0.22481103122151555,0.10364694960257873,0.4531051293319776,0.024068323399999998,0.015144348777944837,0.0017970046852896055,0.004022257389657469,0.015749655674825946,0.34458047043648116,0.6554195295635188,23.6257599376,52802022: Ward 22,4.683234044565038,0.049372715129498645,0.09655192039896887,1.5947516164849944,1.553006661957059,1942,0,2,59.766666666666666,72.56666666666666,72.48333333333333,28.407762059008224
ZA5282023,0.7037238891272868,0.29627611087271327,0.006815184164362697,0.05554145890577956,0.03651804619275503,0.002697673617942502,0.008426989496628215,0.0013950448713653757,0.05991837037034764,0.029594584964564213,0.0034928531,0.15676589294516066,0.2838237019896703,0.004731115634305095,0.006666909479498269,0.0015356762158962485,0.0019430127274017795,0.06312751372934254,0.05081098433550953,-28.7601584459,0.9895380403436942,0.4258043359472991,0.5741956640527007,31.9066568593,0.5978799912391314,0.023860299308904674,0.093400907386416,0.2989706818603909,0.014383685407796632,0.47090092363473113,0.698179914629792,0.05550380058524288,0.09014949253878118,0.9254122116795302,0.0045793859,0.0023542266654565792,0.002220996289888804,0.006035127296038076,0.007912791844100242,0.7205988345215013,0.2794011654784987,8.6460425892,52802023: Ward 23,3.219289033606058,0.08375508207102608,0.11321963806857355,1.7150548600240065,1.4540259782405165,1943,0,2,59.96551724137931,72.12068965517241,72.82758620689656,28.407762059008224
ZA5282024,0.3506163196896783,0.6493836803103216,0.08512437894049033,0.06564598758812794,0.009538024559539459,0.002217612509148019,0.019017820583377917,0.01065011209576151,0.052472738099948506,0.04984514378482552,0.0054521846,0.03483307733193939,0.0894288996506733,0.002076024245720042,0.00253670597649628,0.00014748365806392547,0.0013575889275503448,0.03428475964987358,0.2276698632742256,-28.7336902155,0.8815883067346144,0.14727086483775442,0.8527291351622455,31.859392973000002,0.9003172147117081,0.013122993353431199,0.01843470590747367,0.06864485451305073,0.010355947112294712,0.3983540547751852,0.49927210232273805,0.11494729822669497,0.2864092692362733,0.4914325845262751,0.0044008214,0.012263496050486442,0.0016116426942682654,0.0,0.04682025363261497,0.3557435153267123,0.6442564846732878,16.5277172708,52802024: Ward 24,4.193324480971547,0.1101335629833003,0.19671623774971836,1.504399297959772,1.3932268591381511,1944,0,2,60.0,77.40350877192982,76.28070175438596,28.407762059008224
ZA5282025,0.12848082620568066,0.8715191737943193,0.15365161122442075,0.017791163067311985,0.006905716288477417,0.0009907271040279764,0.037399819567760714,0.009342962436532303,0.0020128249333070886,0.012987231390073038,0.010049362099999999,0.002594206642484319,0.025273750134336623,0.00034784700929916325,0.0006119686223614136,0.00041486848234747895,0.0002617578230406808,0.014785400714982994,0.001227480346722163,-28.756284369299998,0.8703440341238036,0.04813010724741994,0.9518698927525799,31.810408685,0.9903724308691312,0.003995424367394731,0.0022455488670010734,0.0016206858971178125,0.005337627447757496,0.5881931356725825,0.600140101600165,0.12634204684981354,0.08327168335866642,0.18421277831285535,0.0072971658,0.01184276804039874,0.0024028219480880827,0.0,0.029036719832623428,0.15101388377874733,0.8489861162212526,24.884682812399998,52802025: Ward 25,4.387695029111806,0.07963795279327507,0.14789418383195344,1.6226731591732317,1.5656600780995158,1945,0,2,59.56363636363636,75.47272727272727,75.58181818181818,28.407762059008224
ZA5282026,0.7507344431100312,0.2492655568899685,0.006179614261908264,0.004354010527216751,0.0020436154659151766,0.0034555130179112423,0.006543041235349823,0.004810787827811731,0.004004436709237885,0.005001103056158634,0.0031894384000000003,0.014981856397121553,0.681161899121131,0.0023745792066559423,0.00032063551816098265,9.899836795675818e-05,0.002238814806482685,0.01765661840027616,0.0,-28.7270801957,0.9912855994580235,0.627588998990601,0.3724110010093987,32.0326913052,0.3585160227717061,0.06350568892508394,0.5972264671981173,0.006972396506631539,0.011811472055435925,0.45245804309191173,0.6985397547408767,0.2221780324326957,0.04184928215276918,0.9981419069521191,0.0006188331,0.0009537534065983481,0.0,0.0033340970262228393,0.0008646980649361801,0.8294754409869473,0.17052455901305283,7.3595525296,52802026: Ward 26,3.9620733036752593,0.07326331694758974,0.12219467307678564,1.7772807526177923,1.3737170452149958,1946,0,2,59.528301886792455,76.81132075471699,76.05660377358491,28.407762059008224
ZA5282027,0.40985246109597123,0.5901475389040286,0.006232806705193503,0.0017690861939283042,0.002053480410910872,0.0009065748093503599,0.008069775179641404,0.004672100939555766,0.0016527245157920583,0.005855413411185339,0.0011911532,0.004093861422784308,0.033937732707460005,0.00026737856101909113,0.0009414767514669041,0.0,0.0012014497967999499,0.005475101770973089,0.00011287723924078449,-28.765800129699997,0.9725322045384964,0.2022586297896096,0.7977413702103904,31.833452550500002,0.9972303393292204,0.0010487710156167561,0.0005565331566079239,0.0006773048299330833,0.0014930244398072723,0.5879913392103661,0.6391280761561523,0.04322535785626941,0.07911250753257457,0.8288901561388002,0.0032307886,0.0,0.0,0.00176364073990224,0.009144053643472311,0.5988685976164464,0.4011314023835536,17.3900483925,52802027: Ward 27,3.3190359583276625,0.06734085039348382,0.09318472789946602,1.8281442126766274,1.3989752026898907,1947,0,2,61.08163265306123,74.26530612244898,72.95918367346938,28.407762059008224
ZA5282028,0.2519578355822782,0.7480421644177216,0.07380101615225261,0.017671935155971465,0.0019486440420649653,0.0,0.0070331751401390115,0.01753580713764707,0.0,0.036615082080151705,0.0020796619,0.0019308404200019326,0.0255776099916062,0.0016015422782049923,0.0012786522733706628,0.0006664185532872726,0.00033024253391375925,0.010630966035860728,0.07054091941336896,-28.7808622837,0.918142448022427,0.13141299580775218,0.8685870041922477,31.8649012833,0.9903114406606898,0.002537218354580112,0.0029345982805811656,0.0018889550768166564,0.006948640502438221,0.5117763026467977,0.6107953773456435,0.08805567952742643,0.13235255843726412,0.5893837289686105,0.0018250487,0.007829147119915683,0.0,0.0033472035367266492,0.003347153416188073,0.3692120701773813,0.6307879298226187,15.8448269551,52802028: Ward 28,3.1582999794065523,0.05933513768078866,0.07749800372363522,1.7280496119407465,1.3945220680516945,1948,0,2,60.4468085106383,72.48936170212765,70.06382978723404,28.407762059008224
ZA5282029,0.15465681418338803,0.8453431858166117,0.2682687556894149,0.003574043660410616,0.0024052579375874565,0.00043040790327295714,0.02034762613798883,0.006583661190135393,0.00131221268135092,0.0,0.0003711506,0.0009949699358987405,0.017766630603589836,0.0013306852460737563,0.0012692015123717312,0.0012653628509910104,0.001991358862383477,0.02305853945609598,0.0,-28.8054039023,0.9062998458635649,0.028217998699016002,0.9717820013009839,31.8496466621,0.9922530966632149,0.0014134808122516348,0.0006653941854134302,8.016477286858501e-05,0.01514956421650579,0.5892998140078405,0.6078631332127156,0.06686641104030314,0.0973587561632705,0.14531688161216486,0.0090056052,0.01416902726294054,0.004526558817651148,0.004206686061612305,0.0324930505325047,0.1740071789082937,0.8259928210917062,23.2341492454,52802029: Ward 29,4.563991533219422,0.08482195768185391,0.16427222956445584,1.627213497937621,1.5699494492829347,1949,0,2,62.69565217391305,77.67391304347827,75.95652173913044,28.407762059008224
ZA5282030,0.09779634502229785,0.902203654977702,0.04130224037036616,0.0029475649378173843,0.0018763870627794194,0.0,0.015456895989242244,0.0034288467232960838,0.004875657193603378,0.013372244344644879,0.0110858695,0.008472938111759603,0.05154874645486744,0.001798419095814688,0.0033033552675168303,0.0017680451241170536,0.00042251510500157454,0.004311235620620819,0.348983175544937,-28.849776093400003,0.9789706884837472,0.07098934082725143,0.9290106591727485,31.8445142851,0.9882056100957811,0.004738607088275134,0.0025123756174854064,0.0034548218781662657,0.0038077301385601005,0.6974250419888015,0.21403028940389757,0.08549556756904661,0.37528820071308633,0.2791521965309385,0.0179912218,0.009107874143430963,0.009883123209314486,0.0,0.017203185140958577,0.13113554010592038,0.8688644598940796,51.824976061,52802030: Ward 30,2.901210727978273,0.09863718093270991,0.12039887940191246,1.24736948448752,1.664085846905179,1950,0,2,61.92857142857143,76.54761904761905,75.95238095238095,28.407762059008224
ZA5286001,0.10418827926067371,0.8958117207393262,0.621300101377433,0.03851675071072528,0.002936795834030489,0.0,0.005967723291477729,0.0013337506629850211,0.008724809348215325,0.0,0.002083867,0.0028674924237880703,0.008514201706932198,0.0005559741549859309,0.0,0.0001170756937857542,0.0004542228066452561,0.00436757716902987,0.0,-28.489925526500002,0.8492357736296108,0.018084376416856694,0.9819156235831434,31.0360427147,0.9957902686808787,0.0004424812075943024,0.00046049403289041396,0.00023622070692110565,0.008356480605086826,0.7458315490951541,0.36548816556133074,0.32320775484237424,0.12622286455682483,0.19041763721391586,0.0995501001,0.015048418821449664,0.0893858605357842,0.032230792702490345,0.061613083561191405,0.04964466446074012,0.95035533553926,31.4553654384,52806001: Ward 1,5.674772075141871,0.04717729236341873,0.11241621918872677,1.310944550761397,1.800375163895088,1983,0,2,63.27638190954774,76.21105527638191,77.55778894472361,28.407762059008224
ZA5286002,0.1349346872439169,0.865065312756083,0.8368519016179515,0.006534042403428788,0.0,0.0,0.0038864355092036954,0.0021129019490563304,0.008581029749492418,0.0,0.0073862179,0.002328982880572896,0.007536102258470365,0.0001653661355081331,0.0,0.00033421014709131427,0.000674347991985506,0.0009272849933578879,0.0,-28.510199096599997,0.03689615829468322,0.012588832730889676,0.9874111672691104,30.8543490425,0.9985594878764948,0.0006130801838138422,0.0,0.0003625934542728207,0.0013089724549998469,0.737288468232643,0.48110054924573686,0.06885655965860066,0.12096796215001343,0.03515178710543368,0.1654689281,0.27130933981613686,0.056549626259606585,0.11034350821705113,0.48211155910378983,0.024403073168658217,0.9755969268313418,38.0997761889,52806002: Ward 2,6.0291160907142745,0.029834830323093205,0.07426264083566436,1.370568935170478,1.8478200823079018,1984,0,2,62.64824120603015,75.41708542713567,76.53266331658291,28.407762059008224
ZA5286003,0.12220961626229909,0.8777903837377008,0.6889788825663048,0.011181717421842987,0.006610102814709317,0.0027927960401677387,0.0,0.0015422956246864841,0.0,0.0,0.0,0.003278413900442194,0.011561437719366754,0.0005881224192057315,0.0,0.0001498403889960759,0.0,0.0,0.010493055824684244,-28.4967514156,0.2868763615372205,0.02639637572462948,0.9736036242753705,30.9415958379,0.9912816567547252,0.0010473193390934219,0.00015674270755608905,0.0037025795079434934,0.010775768085420252,0.7420362051556713,0.41038120379319787,0.23175957884119458,0.12406826743457344,0.02573098023754658,0.10471242730000001,0.024254742152412388,0.06315611105648233,0.007168597968620899,0.2426830721125419,0.042252958469445774,0.9577470415305542,36.052003051999996,52806003: Ward 3,5.566624848629185,0.034973398697474616,0.0806891234120615,1.3304245460003445,1.8219928629485245,1985,0,2,63.085427135678394,74.01507537688443,75.01005025125629,28.407762059008224
ZA5286004,0.13491369330483796,0.865086306695162,0.4814460563752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970391000000001,0.001110431222913279,0.0027774721859079323,0.00019490210675244252,0.0,0.0,0.0,0.0,0.0,-28.555882123299998,0.8272198816845702,0.031372862031709775,0.9686271379682903,31.0233824693,0.9959055078549283,0.0007797328727167923,0.0,0.00328772457564269,0.0005198948442985171,0.7453698465360823,0.4825578623394394,0.11021958500457436,0.10200763422007617,0.28746147778168013,0.045871928799999996,0.17639150357610794,0.1646606376786991,0.038458688261149114,0.19514968273289243,0.06804172670810414,0.9319582732918958,30.4613740329,52806004: Ward 4,4.9634589881593305,0.03231628641627595,0.06579044226005654,1.4156858957427054,1.812241813132816,1986,0,2,62.7286432160804,75.05025125628141,74.87939698492463,28.407762059008224
